id,name_cn,rank,total,total_score,prob_score,simp_score,conf_score
442,哆啦A梦：大雄与铁人兵团,766,521,97427,2985.9259,4992,16034.0807
443,交响情人梦,259,2240,393203,4368.5988,6433,35993.9064
444,哆啦A梦：大雄与龙之骑士,2148,359,16339,1425.0438,2398,5598.5232
446,哆啦A梦：大雄的平行西游记,2759,375,-4490,887.4598,1501,2484.617
448,哆啦A梦：大雄的日本诞生,1609,377,42166,2034.2169,3408,9279.6292
449,哆啦A梦：大雄与动物行星,2139,328,9982,1162.644,1998,4295.1079
450,哆啦A梦：大雄的天方夜谭,1510,320,45303,2097.5341,3502,9584.2786
451,哆啦A梦：大雄与云之王国,1214,388,53506,2246.2664,3746,10666.6294
452,哆啦A梦：大雄与白金迷宫,1787,342,28441,1604.9803,2812,6940.0572
453,哆啦A梦：大雄与梦幻三剑士,1223,416,73533,2647.358,4508,13358.9703
455,哆啦A梦：大雄的创世日记,1592,375,33813,1788.5514,3112,7917.6731
458,哆啦A梦：大雄与银河超特急,1900,273,16444,1221.9435,2170,4810.3476
459,哆啦A梦：大雄的钥匙城历险记,2328,269,7524,1081.9277,1817,3745.0807
460,哆啦A梦：大雄的南海大冒险,2192,306,15226,1292.4971,2089,4997.4983
463,哆啦A梦：大雄的宇宙漂流记,1936,379,25435,1612.661,2615,6810.572
464,哆啦A梦：大雄的太阳王传说,2193,453,9285,1194.2758,2141,4546.9816
465,哆啦A梦：大雄与翼之勇者,2220,348,9432,1180.4324,1986,4333.769
467,地球防卫少年,965,2097,219562,3201.7362,5251,24056.5705
468,哆啦A梦：大雄与机器人王国,2639,311,-4505,776.2887,1318,2090.0083
469,哆啦A梦：大雄与不可思议的风使者,1499,447,35616,1786.5042,2941,8102.46
470,哆啦A梦：大雄的猫狗时空传,1080,559,62677,2343.7368,3988,11736.5263
472,苹果核战记,2182,809,2353,1353.1309,2396,5342.612
473,哆啦A梦：大雄的恐龙2006,1165,785,90577,2659.4015,4488,14814.0894
531,水星领航员,137,2893,610879,4820.5478,7248,46470.5762
475,哆啦A梦：大雄的奇幻大冒险,884,532,78970,2542.0755,4400,13410.2273
476,哆啦A梦：大雄与绿巨人传,2894,453,-25110,326.0653,649,-530.6389
477,哆啦A梦 新·大雄的宇宙开拓史,2222,389,8630,1064.7642,1824,4017.1863
482,西洋古董洋菓子店,4339,295,-34562,-775.6297,-1495,-4808.7117
485,凉宫春日的忧郁,127,11968,1622181,4999.6352,7348,73521.6946
486,娜娜,197,2418,374603,4517.7964,6706,35672.2584
487,你是主人我是仆,6163,772,-202797,-1835.0209,-3191,-17446.1299
488,驱魔少年,1426,1682,62955,1880.1511,3371,11120.8711
489,日在校园OVA 魔法少女小心心,7224,923,-325180,-3219.7534,-5403,-28663.3802
490,灼眼的夏娜,1641,6479,175805,2261.9152,3690,20495.7728
491,灼眼的夏娜 第二季,2389,4649,-54051,1427.2977,2330,8087.5486
492,无限之住人,4521,378,-43471,-165.4524,-281,-3367.3221
493,皇家国教骑士团 OVA,108,4312,862001,5508.2171,7414,58438.3002
494,红 Kurenai,3930,924,-80334,161.2036,276,-3244.8007
496,黑客帝国动画版,207,1456,319318,4676.5867,6603,34360.2828
500,侧耳倾听,335,2920,437364,4525.936,6719,39147.1574
503,我的邻居山田君,520,693,147512,3498.1893,5518,21033.6134
506,猫的报恩,1059,2518,169865,3095.2909,5109,22178.3899
508,茄子·安达卢西亚之夏,606,463,146504,3889.3672,5467,22362.3002
511,茄子 带着旅行箱的候鸟,1559,287,54290,2334.3344,3603,11130.3653
512,岁月的童话,761,1195,151353,3080.5853,5497,20070.3886
513,听到涛声,412,1985,360936,4461.2147,6715,35523.3963
514,地海传说,7076,592,-193293,-2662.2945,-4577,-20556.5139
515,机动战舰抚子号,257,1268,303066,4397.9907,6747,32593.5483
516,机动战舰抚子号 暗黑王子,309,920,244051,4301.1128,6360,29338.6727
528,东京糖衣巧克力,1573,799,38135,1741.9331,3131,8696.8691
529,工作狂人,3088,156,-11840,-83.8469,-138,-1262.6118
530,相聚一刻 完结篇,2692,71,-4686,-24.5815,-11,-567.2245
532,X战记,2252,717,-8671,751.5972,1440,2193.6024
533,美食总动员,1362,1180,57961,2241.5614,3797,11855.974
534,她和她的猫,2207,2187,-12095,1782.2218,2898,9031.6821
536,妖精的旋律,998,4560,339427,2873.2437,5081,28121.5919
593,圣斗士星矢 冥王十二宫编,535,1123,138918,3042.491,5218,18977.2168
594,健康全裸游泳社 海商,4679,557,-78367,-621.8188,-1113,-6769.5594
605,棋魂,90,3622,642424,5175.0043,7297,49049.5774
693,草莓棉花糖 OVA 第1期,501,1171,226070,3650.7386,5666,25815.3185
696,剑风传奇,217,1240,261202,4427.9624,6432,30479.8453
697,THE BIG-O,368,695,182895,4127.3051,5944,25245.3196
698,强袭魔女,2173,2128,35427,1636.4193,2926,9878.0786
699,苍色骑士,2869,635,-24196,331.6946,694,-255.0424
749,查理布朗和史努比,530,308,33014,1503.9835,2882,6854.2462
750,水星领航员 OVA ～ARIETTA～,140,1070,313561,4468.9667,6820,33481.0885
751,葫芦兄弟,459,2631,333528,3855.4259,6385,32225.516
836,青出于蓝,2473,602,6530,1118.4325,1880,4393.7065
755,河童之夏,1364,782,76995,2644.5839,4531,14171.6722
762,乃木坂春香的秘密,6168,1350,-297712,-1605.6956,-2828,-19424.6595
763,零之使魔 三美姬的轮舞,4393,3348,-360174,-374.9287,-582,-12341.4792
764,今天的五年二班 OVA,1616,773,49038,1766.9035,2940,9381.8787
766,剧场版 空之境界 第四章 伽蓝之洞,445,6417,767414,4052.4552,6329,47885.6389
767,剧场版 空之境界 第三章 痛觉残留,255,7124,1091674,4837.2128,6928,60825.7809
768,飞跃巅峰2！,148,2998,693874,5234.8728,7252,51729.8153
769,飞跃巅峰！,125,3647,791736,5322.6485,7395,55384.824
770,天元突破 红莲螺岩,27,9945,1826315,5915.1106,7617,85031.4543
771,女神异闻录 -圣洁之魂-,4046,549,-70929,-560.6683,-1070,-6161.5808
772,福音战士新剧场版：序,133,9718,1462180,5231.365,7243,72670.536
788,NOIR,1803,776,26750,1589.1315,2840,7441.5523
793,Code Geass 反叛的鲁路修,77,13865,2052976,5409.8755,7428,85689.7199
794,电脑线圈,135,3662,743515,5228.0553,7302,52715.034
798,sola,1467,3119,125102,2129.2628,3585,16031.451
799,悠久之翼,260,4802,749165,4403.3482,6892,47909.1884
885,食灵-零-,590,4151,494049,3660.4418,6135,36589.9645
804,机动战士高达0083 星尘的回忆,1707,1480,86141,2442.5355,4418,14486.2893
805,濑户的花嫁,1029,3666,314032,2940.1774,5130,27012.5746
806,铁臂阿童木,541,761,89594,2617.0794,4829,14413.1748
807,魔法使的条件 夏季的天空,2767,346,-12058,485.3672,980,739.6417
808,旋风管家,1120,3915,283578,2757.6831,4654,24747.7621
809,桃华月惮,4775,360,-48417,-545.0464,-1096,-5003.5286
810,H2O 赤砂的印记,4525,1126,-161278,-862.4179,-1580,-10895.5874
811,恋姬无双,6002,946,-207933,-1562.7273,-2858,-16307.8903
812,剧场版 空之境界 第二章 杀人考察（前）,365,6809,916773,4389.3848,6631,53801.493
822,FLCL,78,5785,963656,5145.9123,7490,58712.964
823,名侦探柯南 瞳孔中的暗杀者,1839,2827,90822,2416.7117,4072,16392.5561
827,日在校园,4829,5969,-450658,-4.0079,-29,-9864.2934
837,死亡代理人,1220,919,60172,2122.1261,4163,11329.5753
839,蓝色恐惧,16,6300,1367359,6272.4645,7634,76557.0826
840,千年女优,23,7813,1559060,6180.8205,7638,80621.4107
841,红辣椒,48,7721,1425022,5862.3276,7582,75617.3898
842,东京教父,92,4845,995284,5815.6748,7476,63919.1103
843,妄想代理人,179,3199,630998,5146.4819,7309,48941.3018
844,人狼,145,1815,460785,5254.8771,7183,42879.4649
847,蜂蜜与四叶草,50,4412,812925,5335.5217,7383,54889.506
848,蜂蜜与四叶草II,47,3317,701883,5361.3117,7320,51408.5486
849,出包王女,2838,3831,-105172,1136.9867,1886,4544.3019
860,星际牛仔 天国之扉,97,4544,916959,5625.3164,7399,60858.5357
965,永生之酒,111,8289,1335479,5315.7777,7444,69397.8342
865,隐之王,4263,1276,-177,-15.9963,-21,-53.1404
866,噬魂师,986,2878,190770,2843.9598,4799,21478.8899
976,怪 ～ayakashi ～,786,1153,138773,3074.4116,4845,19375.0883
975,海贼王,73,9551,555580,4013.922,6733,40394.0551
875,爆炸头武士,1639,548,50895,2259.0459,3721,10838.591
876,CLANNAD ?AFTER STORY?,4,18239,2803692,5947.784,7665,102418.936
981,BLOOD+,1827,1017,24945,1588.7618,2867,7603.3951
880,水果篮子,879,2077,168888,2913.3282,4988,20419.4365
883,黑执事,2592,3253,-104813,1042.9783,1775,2088.6152
884,混沌头,6843,2058,-481360,-2358.9033,-4286,-28940.3778
886,穿越宇宙的少女,5880,548,-102471,-1041.6842,-1995,-9636.1428
887,仰望天空的少女瞳中的世界,6795,697,-188744,-2035.2604,-3798,-17675.5538
888,迷宫塔 ～乌鲁克之剑～,2819,929,-39197,478.314,851,-36.1269
889,南家三姐妹 欢迎回来,1505,2793,126424,2227.5201,3868,16603.0034
890,南家三姐妹 再来一碗,2307,2786,20585,1794.353,3061,10864.1471
891,续 夏目友人帐,206,5862,731598,4478.1765,6682,48501.6023
892,背骑少女,3485,485,-36455,21.5981,53,-2155.7282
893,灰羽联盟,590,1645,211449,3426.8184,6001,24359.4669
894,玛利亚狂热,1642,2903,72898,1976.1111,3446,13114.8343
895,今天开始做魔王,3769,842,-83659,-436.7173,-810,-5990.2447
896,向阳素描,784,1369,184288,3051.4207,5211,21336.6989
897,今天开始做魔王 第二季,3359,453,-36901,-132.9386,-186,-2827.1791
898,黑神,6608,541,-151907,-2025.1888,-3488,-15899.2249
899,名侦探柯南,607,6967,205108,2902.7109,4906,23749.2105
902,神薙,2064,3422,37408,1871.5851,3127,12517.7741
907,药师寺凉子怪奇事件簿,4235,596,-71494,-524.9058,-998,-5916.1478
909,龙与虎,180,16074,1922358,4747.8026,7115,77299.9031
916,魍魉之匣,1193,1387,110284,2474.0921,4306,15629.1716
917,亡念之扎姆德,1022,1116,130869,2878.2477,4978,18014.0995
918,草莓棉花糖 OVA 第2期,514,1178,206311,3431.5386,5545,24033.1189
919,道子与哈金,843,949,129474,3162.5176,5186,18892.176
921,最终流放,436,1913,302448,3913.8819,6198,30492.7748
922,岩窟王,1095,627,0,0.0,0,0.0
923,尸姬 赫,5546,677,-132425,-1271.3551,-2343,-11786.5276
927,秒速5厘米,225,15376,1586458,4465.808,6985,69262.64
928,现视研,443,2660,469788,4282.7561,6499,38933.0957
1039,超级无敌掌门狗之世纪大骗兔,1704,132,4367,502.6553,1017,1638.9898
968,天体战士,298,1191,184170,3718.5003,5891,23783.2577
970,武装机甲,6640,415,-102869,-1587.4962,-3076,-11890.2109
973,月咏,3209,608,-49247,109.5973,209,-2374.2105
974,深渊传说,4028,806,-85561,-208.6349,-362,-5267.0642
977,阿滋漫画大王,444,1479,205873,3401.5936,5655,23804.5158
978,黑塔利亚,1205,2652,-18185,899.4083,1740,3943.2701
979,黑礁,358,4268,675102,4629.4276,6821,47770.6483
980,黑礁 The Second Barrage,239,3644,699653,5022.9589,7061,50533.1317
982,大剑,1042,2858,243264,3169.9119,5213,25364.2786
985,机动战士V高达,1921,607,55522,2151.3802,4164,10823.5847
993,白色相簿,1445,2666,111594,2100.8972,3921,15044.1724
995,欢迎加入NHK！,137,5173,990282,5126.5852,7444,59640.0438
1002,非常偶像Key,2366,150,8196,770.8662,1450,2752.3509
1009,新安琪莉可Abyss,5901,110,-27901,-1215.6902,-1985,-5636.3307
1010,机动战士高达00 第二季,964,3686,302902,3235.4795,5141,27716.0398
1011,ToHeart2 adplus,3602,252,-26940,-265.6733,-571,-2773.9008
1014,魔法禁书目录,3274,9782,-421987,871.2414,1499,52.9998
1015,机动战士高达0080 口袋里的战争,31,3280,762616,5904.9714,7402,56840.1589
1025,蔷薇少女,1446,3439,175985,2461.6706,4059,19714.2949
