id,name_cn,rank,total
330057,打工吧！！魔王大人,7381,1387
330334,英雄传说 闪之轨迹：北方战役,7297,305
330335,英雄传说 闪之轨迹：北方战役,7297,305
330336,英雄传说 闪之轨迹：北方战役,7297,305
330394,魔法使的新娘 西之少年与青岚的骑士,3794,265
330853,S家に嫁いだM嬢の日常,7252,54
330882,幻变梦境,6841,144
330883,家属～义母与义妹的娇喘～,6005,226
330894,境界战机,7640,247
330918,月与莱卡与吸血公主,5846,1220
330973,看得见的女孩,3130,2568
331031,绯红结系,7322,208
331033,寒蝉鸣泣之时 卒,7465,1740
331099,狐妖小红娘·月红2,4964,52
331164,半妖的夜叉姬 第二季,7127,128
331200,灵笼:INCARNATION 终章,3662,638
331306,Assault Lily Fruits,4024,211
331445,少女手工,1454,2696
331479,新石纪 龙水,1987,1034
331480,明日同学的水手服,613,3833
331489,电影 五等分的新娘,2448,994
331535,宿命回响：命运节拍,7330,2360
331559,剧场版 咒术回战 0,2474,2318
331561,君至彼方、已非吾能企及,7342,134
331592,视觉监狱,7040,90
331646,无敌少侠,1085,154
331692,瓦尼塔斯的手札,4917,930
331751,IDOLiSH7-偶像星愿- Third BEAT! 第二部分,1613,74
331752,进击的巨人 最终季 Part.2,738,4611
331887,86 -不存在的战区- 第二季,308,5663
331897,我家弟弟真的超级大，不来看看？,2647,652
331921,天地创造设计部 特别篇,3664,205
331935,奇蛋物语 特别篇,7658,2188
331936,瑞克和莫蒂 第五季,962,1008
331946,RE:cycle of the PENGUINDRUM [前篇] 你的列车是生存战略,1603,365
332043,黑兽2,7611,206
332117,逆转世界的电池少女,5495,890
332133,风都侦探,2612,1233
332261,JOJO的奇妙冒险 石之海,791,4400
332365,熊出没·重返地球,3588,118
332446,恋爱要在世界征服后,3016,1449
332467,特斯拉笔记,7388,62
332570,迷你龙小剧场,1973,757
332585,舞动不止,2922,488
332649,漂流少年,568,4711
332655,指尖传出的真挚热情2-恋人是消防员-,6856,93
332676,出包日记～・教师 动画版,2186,82
332696,极主夫道 Part 2,4471,1001
333158,更衣人偶坠入爱河,1217,7302
333176,这个医师超麻烦,6016,1094
333349,迦希女王不会放弃,5070,1085
333381,枕刀歌之尘世行,1971,88
333442,世界尽头的圣骑士,7484,1151
333448,骸骨骑士大人异世界冒险中,6529,1463
333449,骸骨骑士大人异世界冒险中,6529,1463
333598,键等,2084,1280
333610,今泉家似乎成了辣妹聚集地,3294,346
333613,真子酱开发日记,5410,236
333614,NTR姐姐,5660,274
333615,NTR女友,6129,232
333623,创之界限 -#000000-,6454,252
333624,创之界限 -#FFFFFF-,5395,161
333664,相合之物,376,4552
333707,爱、死亡 &amp; 机器人 第三季,2228,1366
333716,我让最想被拥抱的男人给威胁了。～西班牙篇～,3307,60
333853,异世界食堂2,3080,884
334105,剧场版 魔法少女小圆 〈魔女之夜的回天〉,208,81
334201,剧场版 Free!-the Final Stroke- 前篇,5248,72
334319,魔法使黎明期,7593,570
334324,安妮特与莉莉安娜 THE ANIMATION,6956,104
334346,漂流少年,568,4711
334399,成龙历险记 第二季,687,553
334400,成龙历险记 第三季,1072,391
334401,成龙历险记 第四季,1021,354
334402,成龙历险记 第五季,1244,309
334420,碧池的淫姐大人,7353,90
334495,180秒能让你的耳朵幸福吗？,7207,539
334498,歌愈少女,5401,372
334999,来自深渊 烈日的黄金乡,99,6253
335036,英雄联盟：双城之战,63,4888
335160,灵笼:INCARNATION 特别篇,1388,619
335225,古见同学有交流障碍症,2321,3169
335389,OVERLORD IV,4013,3368
335502,龙珠超 超级英雄,5247,257
335579,Love Live! 虹咲学园校园偶像同好会 第二季,829,2420
335580,Love Live! 虹咲学园校园偶像同好会 第二季,829,2420
336202,斗罗大陆 第九部分 山雨欲来,6580,97
336340,吞噬星空 地球篇,4388,63
336458,与成为异世界美少女的大叔一起,4892,2455
336522,剧场版 空之境界 俯瞰风景3D,873,96
337430,鲁邦三世 PART6,5214,316
337459,青之芦苇,1144,1442
337784,用身体来解决的百鬼屋侦探事务所 ～百鬼屋 光之妖怪事件簿～,7077,134
338150,被神捡到的男人2,7540,258
338201,暗芝居 第九季,6926,94
338270,瓦尼塔斯的手札 第二季,3839,497
338353,POKÉTOON动画系列,499,201
338377,剧场版 BanG Dream! Poppin'Dream！,2630,141
338400,BanG Dream! 少女乐团派对！☆PICO FEVER！,2423,314
338424,雄狮少年,7085,660
338469,直入高潮 欢迎来到生粹庄,5486,239
338546,POKÉTOON动画系列,499,201
338653,社畜小姐想被幽灵幼女治愈。,7014,508
338654,例外,4787,87
338672,爱我「枫与铃」THE ANIMATION,2418,946
338802,令和的Di Gi Charat,5900,66
339062,王子的本命是反派大小姐,7534,135
339095,高达破坏者 对战记录,6897,93
339266,我的英雄学院OVA 活下来！殊死的生存训练,7122,75
339279,真夜中の誘戯 -ノーラver.-,4399,58
339326,异世界舅舅,573,7914
339533,幼女战记 沙漠意面大作战,4101,214
339694,如果烧陶的话也做个马克杯吧 二番窑,5298,187
339904,哇恰美妙魔法！,2573,66
339969,狂热深渊-迷失的孩子,7530,175
339998,魔法纪录 魔法少女小圆外传 Final SEASON -浅梦的黎明-,7447,1124
340188,圣剑传说 玛娜传奇 -泪珠水晶-,7274,114
340275,人偶学园,3070,142
340282,水果篮子 -prelude-,2037,92
340288,噬血狂袭 最终季,3297,475
340389,邪娠娼館―淫乱巨乳母娘生贄儀式―,4982,283
340677,真·一骑当千,6566,153
340678,再见了，橡果兄弟！,4674,189
340679,YOASOBI / 三原色 Official Music Video,4822,107
340822,数码宝贝幽灵游戏,4872,155
340837,星球大战：幻境,4571,478
340842,君主·埃尔梅罗二世事件簿 魔眼收集列车 特别篇,4496,779
341077,怪人开发部的黑井津,4226,1035
341148,再得一胜！,3111,432
341163,蓝色监狱,3845,1040
341273,想像編,4710,67
341274,明治編,5062,89
341360,非人哉 第六部分,2713,92
341377,我，小怼,5276,104
341383,攻壳机动队 SAC_2045 永续战争,4176,109
341937,刀塔：龙之血 第二季,5139,89
341938,青春变形记,3446,219
342200,异世界药局,5763,1601
342672,当雏菊邂逅少女,6286,457
342674,转生成为了只有乙女游戏破灭Flag的邪恶大小姐… OAD,6317,280
342740,Tomorrow's Leaves,4272,68
343106,继母的拖油瓶是我的前女友,6807,2703
343125,百万吨级武藏,5759,149
343176,悠哉日常大王 Nonstop OAD,497,712
343183,画江湖之不良人 第五季,1287,142
343187,斗破苍穹 特别篇3 三年之约,1496,279
343607,VOY@GER,254,1154
343656,测不准的阿波连同学,4920,2560
343996,埃及神明们的日常 第二季,4815,58
344022,魅惑女淫魔APP ～学园催眠～,6210,106
344422,秘密内幕～女子警察的逆袭～,1408,2293
344740,电影 Tropical-Rouge！光之美少女 雪之公主与奇迹的戒指！,4194,59
344874,我家师傅没有尾巴,5774,472
345021,永远的831,7621,208
345056,瑟莉亚老师的激动人心魔法教室,4186,52
345525,千鹤酱开发日记,4456,345
345526,美魔女的究极高潮,5794,120
345527,飞机杯教室 ～女生全员怀孕计划～,3014,464
345649,花火酱总是迟到,4581,57
345705,羽球青春,7159,128
345771,Show Time！唱歌的大姐姐也想做,7045,316
345781,斗破苍穹 第五季,5411,101
345784,斗破苍穹 缘起,4417,101
345811,完美世界 第二季,3445,98
345980,四叠半时光机布鲁斯,674,1718
346061,斗罗大陆 第十部分 重返昊天,6319,73
346242,加油！同期酱,5124,1209
346425,不相信人类的冒险者们好像要去拯救世界,7352,880
346982,终末的女武神Ⅱ 前篇,6179,238
347140,身为女主角 讨厌的女主角与秘密的工作,5941,370
347782,BLUE THERMAL,6087,162
347818,忧国的莫里亚蒂～百合的追忆～,5355,102
347887,擅长捉弄的高木同学 第三季,210,3344
347888,擅长捉弄的高木同学 剧场版,865,1297
347953,群青的号角,7012,148
347988,兔耳冒险谭,7404,91
348128,致不灭的你 第二季,4627,668
348240,凡人修仙传 年番,951,541
348313,宝可梦进化,2006,215
348335,平家物语,809,2676
348538,组长女儿与照料专员,6279,666
348598,神之山岭,1649,78
348666,我是川尻小玉～生活黑客的糜烂生活～,6531,280
348699,入间同学入魔了 第三季,3750,545
349032,鬼灭之刃 浅草篇,3876,224
349033,鬼灭之刃 鼓屋敷篇,3532,245
349039,魔法少女毁灭者,4354,606
349084,影宅 2nd Season,2018,1157
349317,新人炼金术师的店铺经营,7071,1089
349441,机动战士高达 水星的魔女,2674,5348
349442,机动战士高达 库库鲁斯·杜安之岛,5175,377
349465,黑岩射手：黎明降临,7482,459
349504,YOASOBI「大正浪漫」Official Music Video,4906,94
349616,星期一的丰满 第二季,5905,973
350185,剧场版 关于我转生变成史莱姆这档事 红莲之绊篇,6305,449
350224,转生成为魔剑,5893,1777
350343,一拳超人 短篇动画剧场 『Go! Saitama』,3598,135
350362,小太郎一个人生活,2728,230
350756,漂流家园,6755,464
350764,鬼灭之刃 无限列车篇,1405,3262
350771,现实主义勇者的王国再建记 第二部,6898,1039
350795,百妖谱·京师篇,3000,102
350854,小小世界,6052,152
350880,喜羊羊与灰太狼之筐出未来,2559,192
350939,于是我就被老师给……,6866,81
351251,第九部落,7464,219
351253,超次元游戏 海王星 ～充满涅普涅普的感谢祭～,4542,51
351373,银砂糖师与黑妖精,7180,420
351375,因为是反派大小姐所以养了魔王,7333,618
351712,名侦探柯南 犯人犯泽先生,5470,1076
351714,名侦探柯南 零的日常,6489,310
351895,性爱上瘾费洛蒙中毒,6162,125
351898,少女突击,5133,206
351921,ママホリック～魅惑のママと甘々カンケイ～ THE ANIMATION,6199,161
351943,影之诗F,2013,242
351973,女忍者椿的心事,2010,1300
352153,萌妻食神之再结良缘,4809,66
352336,新网球王子 U-17 WORLD CUP,7173,123
353266,王者天下 第四季,800,193
353388,被黑暗笼罩的村子 The Animation,6696,108
353605,灵能百分百 第三季,172,4728
353645,pop子和pipi美的日常 再放送,6519,128
353657,勇者，辞职不干了,6780,1513
353805,白领羽球部,5001,380
353928,続・王女＆女騎士Wド下品露出,6776,66
354026,阴谋办公室 第一季 Part.1,3052,73
354042,不要欺负我，长瀞同学 二次攻击,4480,521
354146,Love Live! Superstar!! 第二季,7660,1545
354176,东京24区,7456,339
354189,可露希尔的秘密档案,5646,59
354190,明日方舟：黎明前奏,6468,1496
354246,3秒后，野兽。～坐在联谊会角落的他是个肉食系,7499,148
354247,一杆青空,6769,472
354252,姐姐交合 我的初恋不可能是亲姐姐,5154,235
354253,Abandon -不射够100次就出不去的不可思议的教室-,7043,87
354254,青春期的学习,4375,255
354255,角色扮演变化～清纯系女大学生的危险的性癖～,7400,86
354256,巨乳精灵母娘催眠,5437,268
354257,被采摘污染的茜,4536,401
354259,圣奴隶学园2,6980,84
354260,秘密的基地,7301,64
354288,爸爸活！,6288,80
354311,对魔忍不知火～淫欲的奴隶娼妇～,7256,120
354414,闪耀路标,1655,1431
354421,第二次被异世界召唤,7139,216
354682,小鸟之翼 高尔夫少女,1520,879
354684,色情医师,6840,111
354745,便利店少女Z,7176,91
354769,我是娇小魅魔的忠实仆人,5577,252
355004,剧场版 刀剑神域 进击篇 阴沉薄暮的诙谐曲,2312,231
355072,朋友游戏,6368,1335
355109,紫罗兰永恒花园 特别编集版,490,329
355114,彩绿,6955,286
355338,ON AIR办不到！,3240,120
355342,超技舞台,6609,76
355470,少年歌行 风花雪月篇 下部,3030,84
355798,总之就是非常可爱 第二季,4254,363
355802,吸血鬼马上死2,2763,317
356413,文豪野犬 第四季,2580,648
356658,狂赌之渊 双,2510,1026
356756,派对浪客诸葛孔明,2022,6141
356763,像是对宅男温柔的辣妹、或是巨乳的青梅竹马。,7495,74
356774,彻夜之歌,1142,3913
356793,彼得·格里尔的贤者时间 Super Extra,7408,483
356976,斗罗大陆 第十一部分 小舞复活,6372,64
357210,物物语,6677,364
357721,らぶ2Quad,7156,253
357754,足球风云 通往未来的一球,7631,89
357961,跃动青春,553,1313
358560,无限世界,7219,55
358573,胶囊计划,3064,131
358638,龙蛇演义,6029,52
358648,元龙 第三季,7600,63
358660,中国奇谭,2451,1661
358689,两不疑 第二季,4218,68
358692,靠你啦！战神系统,5691,106
358724,食草老龙被冠以恶龙之名,6271,131
358728,暂停！让我查攻略,5075,162
358742,仙王的日常生活 第三季,7542,150
358803,海贼王 红发歌姬,4112,759
358934,瑞克和莫蒂 第六季,974,580
359059,Show Time！唱歌的大姐姐也想做 第二季,7201,146
359177,夫妇以上，恋人未满。,6122,1119
359770,外星也难民 第三季,2296,57
359930,名侦探柯南 万圣节的新娘,6236,1271
359980,恋爱游戏世界对路人角色很不友好,6475,1534
359985,神渣☆爱豆,6239,488
360050,花园 ～高岭家的两轮花～ THE ANIMATION,3663,275
360051,你被温柔地寝取了,6151,125
360268,偶像大师 灰姑娘女孩 10周年庆典动画 「ETERNITY MEMORIES」,2196,85
360345,英雄王，为了穷尽武道而转生～而后，成为世界最强的见习骑士♀～,7455,1136
360398,纯,3159,80
360499,好色上班族,6658,99
360773,一人之下5 决战！碧游村,1793,238
360783,东京复仇者 圣夜决战篇,6862,186
361095,黄金神威 第四季,290,422
361110,飙速宅男 突破极限,4695,73
361280,泡泡,7493,1796
361384,银河英雄传说 Die Neue These 激突 第2章,704,397
361385,银河英雄传说 Die Neue These 激突 第3章,618,383
361697,蜡笔小新：好别致的影分身,4595,74
362335,古立特宇宙,697,110
362479,后宫之乌,5595,750
362575,通往夏天的隧道，再见的出口,4145,79
362577,铃芽之旅,3164,5478
362601,相亲对象是强硬的问题学生,7385,327
362687,Follow Your Fantasy,4073,55
362711,Follow Your Fantasy,4073,55
362733,暗芝居 第十季,5627,66
363026,妖幻三重奏,4464,517
363041,致我深爱的每个你,4852,256
363042,致深爱你的那个我,6791,268
363101,新石纪 NEW WORLD,1895,328
363242,古见同学有交流障碍症 第二季,1385,1850
363263,Muv-Luv Alternative 第二季,6670,366
363308,傲娇恶役大小姐莉泽洛特与实况转播远藤君和解说员小林,6436,1102
363309,地球外少年少女 后篇,4928,904
363414,电影 奇巧计程车 扑朔谜林,3674,709
363600,pop子和pipi美的日常 第二季,7577,2017
363825,HOME!,6206,92
363850,魔法满屋,4408,83
363880,键等 第二季,1907,800
363959,境界战机 第二部,7557,88
364450,莉可丽丝,5128,10113
364468,福星小子,1720,1124
364676,催眠性指导,2563,609
364677,催眠性指导,2563,609
364686,淫行老师的催眠性生活指导录,6871,113
364822,关于邻家的天使大人不知不觉把我惯成了废人这档子事,7623,1806
364845,顶点!!!!!!!!!!!!!!!,1804,1058
364932,美味派对♡光之美少女,6556,129
365297,雀魂 PONG☆,6745,525
365437,放学后失眠的你,1146,759
366165,万事屋斋藤、到异世界,3433,1843
366250,大雪海的卡纳,7428,1202
366253,Estab Life Great Escape,2181,1020
366296,崩坏3 阿波卡利斯如是说,1684,173
366331,机战少女 Alice Expansion,4661,136
366507,最强阴阳师的异世界转生记,6362,979
366522,惑星公主蜥蜴骑士,7503,383
366695,书虫公主,7215,389
366780,同级生 重制版 THE ANIMATION,7186,106
366793,天籁人偶,7346,1013
367712,画江湖之不良人 第六季,614,99
367726,BASTARD！！暗黑破坏神,6924,268
367727,鬼裤衩,5998,578
368116,尼尔：自动人形 Ver1.1a,2801,987
368617,黑之召唤士,6912,921
368648,天才王子的赤字国家振兴术 小剧场,4817,65
368816,极限之心,6285,269
368829,忍者一时,7608,628
368995,斗罗大陆 第十二部分 风起唐门,6281,56
369768,鬼灭之刃 刀匠村篇,1737,863
369793,''melt'' short movie,4432,60
370380,崩坏3 冬之记忆,2163,76
370413,漫画『化物语』特别PV,3120,199
370427,后宫狂热,7068,64
371396,幽零幻镜,7359,396
371546,欢迎来到实力至上主义教室 第二季,6906,2998
371692,『赛马娘 Pretty Derby』1周年纪念动画短片,4877,211
371822,异世界性爱社团,4229,310
371842,点满农民相关技能后，不知为何就变强了。,7656,714
371890,镜之孤城,3213,275
372218,释雪二蓝,3418,129
372317,鬼作 令和版,6234,82
373247,无职转生 II ～到了异世界就拿出真本事～,1199,269
373267,间谍过家家 第二部分,1065,6075
373390,至高之牌,6741,438
373710,金装的维尔梅～濒临堕落的魔法师和最强的灾厄一起冲入魔法世界～,7533,1010
